txn_date,txn_id,acc_num,txn_type,txn_code,amnt,bal
01/01/2024 15:03,6TOX4V,2749423,debit,15,32.56,3802.24
01/01/2024 15:04,AT6X3T,8574071,debit,16,17.27,264.76
01/01/2024 15:04,486FAO,9830244,debit,12,17.39,4332.8
01/01/2024 15:08,V81KK6,2597193,credit,12,15.61,968.02
01/01/2024 15:11,6SRG1Y,3465698,credit,11,35.37,2478.87
01/01/2024 15:14,Y42FPG,8702226,credit,14,9.47,1501.28
01/01/2024 15:15,2G7LEE,8760783,credit,15,55.34,664.71
01/01/2024 15:24,PQFYAM,7371230,credit,15,20.14,20.14
01/01/2024 15:25,R1VY7H,3733309,credit,13,62,88.97
01/01/2024 15:28,9W3BHU,2082427,debit,12,18.57,4214.92
01/01/2024 15:28,03TL16,5124390,credit,11,53.11,558.27
01/01/2024 15:29,20AV93,9607068,debit,16,8.36,2688.14
01/01/2024 15:31,CBP89U,2873395,debit,16,5.34,1350.95
01/01/2024 15:34,1QT2L1,4580815,debit,16,17.38,3456.07
01/01/2024 15:36,A5PWUO,5671501,credit,13,14.81,14.81
01/01/2024 15:37,5RMOH1,3533588,credit,13,24.42,2665.22
01/01/2024 15:38,CUVEOJ,5622775,credit,15,7.84,7.84
01/01/2024 15:39,H37IVG,4399561,debit,14,38.87,11942.76
01/01/2024 15:43,6XG6OI,8760783,credit,15,4.57,669.28
01/01/2024 15:43,PSVX4D,3653026,debit,10,42.85,439.97
01/01/2024 15:48,QR0T58,7827183,credit,15,11.08,4639
01/01/2024 15:50,M8L5QI,7688581,credit,11,32.94,71.38
01/01/2024 15:55,99ARAU,1877120,credit,12,43.8,43.8
01/01/2024 15:58,6PONYC,9265991,credit,11,39.21,1939.26
01/01/2024 16:00,HFU35F,7685045,credit,12,13.54,3208.5
01/01/2024 16:01,RA8F7E,1345436,credit,15,31.49,2518.27
01/01/2024 16:02,6MJ0T2,7408837,debit,17,18.35,4751.82
01/01/2024 16:02,Q9BWS0,4129558,debit,17,59.78,17363.01
01/01/2024 16:03,I58V9E,8957106,credit,11,88.42,3368.71
01/01/2024 16:04,ZE0GVD,2608658,debit,10,35.24,3786.98
01/01/2024 16:05,FH7B0A,3996652,credit,14,24.49,3730.64
01/01/2024 16:08,01DDS1,9310354,debit,16,18.9,2098.98
01/01/2024 16:12,T934A3,7125754,credit,11,14.8,3352.69
01/01/2024 16:14,TPIG0S,3542463,debit,16,4.36,4913.17
01/01/2024 16:19,2RME3P,4095217,debit,16,35.24,2468.72
01/01/2024 16:21,2W90J9,8452047,credit,13,25.63,421.76
01/01/2024 16:24,ECIUQS,5153027,debit,14,18.33,1332.11
01/01/2024 16:25,HD6ZLF,3723128,credit,15,8.97,8.97
01/01/2024 16:31,3KEMGY,2479212,debit,11,76.4,4136.25
01/01/2024 16:35,RD7HJC,6050853,debit,17,19.41,2869.67
01/01/2024 16:40,IZ0K1G,9119965,debit,13,41.83,1754.45
01/01/2024 16:42,NVPPRG,4959060,credit,12,4.08,4.08
01/01/2024 16:45,RJ7OZS,3791051,debit,10,41.55,3260.59
01/01/2024 16:47,G8DCRA,3541225,debit,13,41.9,98694.86
01/01/2024 16:47,6GTZPT,6797769,credit,13,30.68,4263.21
01/01/2024 16:48,D9PJG5,2363454,debit,16,3.23,1749.92
01/01/2024 16:48,V6MBXT,2688462,debit,16,13.42,1559.17
01/01/2024 16:49,9QF5YW,9514321,debit,10,28.88,68.5
01/01/2024 16:50,LR9GGE,3801673,debit,14,4.89,4553
01/01/2024 16:52,RR5LLX,7339694,debit,11,21.21,2787.05
01/01/2024 16:56,MOU98S,5609563,debit,16,277.93,64389.67
01/01/2024 17:00,VOE6CS,1343531,credit,14,45.25,500.48
01/01/2024 17:03,PM6DYS,6922590,credit,10,10.08,1544.11
01/01/2024 17:12,M4UTHX,2021084,credit,10,21.06,1412.19
01/01/2024 17:13,H5MN6O,7689824,debit,17,5.91,1319.37
01/01/2024 17:19,Y3QJRD,8029814,credit,14,36.2,2747.06
01/01/2024 17:21,R42C7R,3439224,debit,12,41.48,1509.89
01/01/2024 17:21,LDMTVE,6807647,debit,14,31.65,4060.47
01/01/2024 17:27,6URUV8,6497386,debit,15,39.25,4923.68
01/01/2024 17:34,X4TK1Q,9797177,debit,16,21.66,1007.26
01/01/2024 17:43,2SJXL6,9671154,credit,15,6.59,3307.65
01/01/2024 17:43,V78RZ5,6591740,credit,13,9.35,4584.98
01/01/2024 17:48,U87RN7,6737532,credit,10,10.39,4168.87
01/01/2024 17:49,B3Z351,6765793,debit,10,33.51,1603.67
01/01/2024 17:53,X6WPGK,7089896,credit,10,27.32,3216.01
01/01/2024 17:53,YP1H1F,2857131,credit,10,11.05,1457.99
01/01/2024 17:53,2402S3,6297267,credit,12,27.65,27.65
01/01/2024 17:53,KAYPHE,5270498,debit,11,1.69,24.22
01/01/2024 17:56,B7N58F,8213648,credit,15,71.85,154.03
01/01/2024 17:58,KORWVR,9449301,debit,10,9.84,2556.35
01/01/2024 18:00,4SJU0E,4078267,credit,12,7.35,7.35
01/01/2024 18:01,IUE0PF,7358444,credit,12,34.65,1108.23
01/01/2024 18:01,RZA2CN,4204945,credit,11,82.33,92.36
01/01/2024 18:01,0NOE4L,8223666,credit,14,40.67,40.67
01/01/2024 18:03,NXTYPZ,6404727,credit,13,20.17,3550.11
01/01/2024 18:04,ARMUHC,7025539,credit,11,17.65,4917.79
01/01/2024 18:05,EDGNYI,8645495,credit,10,82.36,82.36
01/01/2024 18:08,1GWRQ7,6950597,debit,17,10.28,4351.64
01/01/2024 18:08,IS256A,2972393,debit,15,6.92,3635.81
01/01/2024 18:09,QN1F0K,6941697,debit,10,10.01,4965.74
01/01/2024 18:10,YFBANF,1707408,credit,11,12.37,12.37
01/01/2024 18:11,OW84Z7,2363454,debit,14,24.67,1725.25
01/01/2024 18:13,RG5243,5439779,debit,14,4.32,1679.5
01/01/2024 18:16,T7F29V,6922590,debit,16,41.14,1502.97
01/01/2024 18:18,OOHL7N,2021084,credit,13,5.88,1418.07
01/01/2024 18:18,VBFRZ4,6701963,credit,14,2.34,2307.31
01/01/2024 18:19,PDNW99,6187004,credit,12,24.97,24.97
01/01/2024 18:24,2OIIXA,4086352,debit,10,13.52,4342.73
01/01/2024 18:29,4LNYA1,4455813,debit,17,17.67,349.99
01/01/2024 18:31,ODV28E,6642158,debit,17,18.23,2678.81
01/01/2024 18:32,IDU8MW,1665312,credit,14,7.72,7.72
01/01/2024 18:41,K6ZIJ9,6060120,debit,17,20.23,1642.36
01/01/2024 18:44,KVDIOP,3994975,credit,10,141.15,7914.43
01/01/2024 18:49,VVQIQL,6336303,credit,10,55.02,55.02
01/01/2024 18:49,CS44PH,7397558,debit,13,6.18,33022.4
01/01/2024 18:49,HPGIVE,5995645,credit,15,258.9,258.9
01/01/2024 18:52,S3GXDK,8682046,debit,16,8.96,2859.06
01/01/2024 18:53,M2JWZC,5190199,debit,15,41.83,2748.6
01/01/2024 18:58,7I0YI8,7105860,debit,14,96.05,26344.23
01/01/2024 18:59,AMOI42,8997513,debit,10,36.76,3099.06
01/01/2024 19:09,QOIN2N,3106034,credit,12,16.36,2206.86
01/01/2024 19:10,4GL51N,6286978,debit,17,21.53,1254.27
01/01/2024 19:12,VV7ZJ9,5818314,credit,10,26.25,1266.49
01/01/2024 19:12,A364DC,9236892,credit,13,12.45,3742.13
01/01/2024 19:18,0UJRSD,8695929,credit,13,21.05,21.05
01/01/2024 19:25,7FYSKU,8394021,credit,13,6.2,4250.61
01/01/2024 19:26,VCL0FC,2384097,debit,16,5.07,4644.34
01/01/2024 19:26,HGUAAL,1994564,debit,10,22.75,3899.13
01/01/2024 19:29,RHQS9D,3826964,credit,13,19.94,3576.95
01/01/2024 19:32,DOQ95N,7380471,credit,13,9.48,4750.78
01/01/2024 19:37,S0MXVL,4283407,debit,17,42.52,2777.01
01/01/2024 19:38,REJO02,8760986,credit,10,10.97,4040.8
01/01/2024 19:42,9EMX6Y,5622775,credit,12,13.93,21.77
01/01/2024 19:44,HADCBU,8868273,debit,12,10.07,366.15
01/01/2024 19:48,7H25BS,8333576,credit,13,24.56,4845.52
01/01/2024 19:49,OYS1L0,6191030,credit,13,44.34,145.66
01/01/2024 19:54,0RNQSG,5439319,credit,14,29.4,29.4
01/01/2024 19:57,30NKY9,5980666,debit,14,112.41,1127.18
01/01/2024 19:58,D4O4SN,5342276,credit,13,30.92,30.92
01/01/2024 20:02,1AI3OQ,2382409,debit,15,27.57,3266.3
01/01/2024 20:03,UKMCF1,3834048,debit,14,35.71,558.35
01/01/2024 20:05,S87NFC,3653632,debit,12,4.34,3609.55
01/01/2024 20:12,70FND0,2674904,debit,17,1.93,2584.16
01/01/2024 20:20,DE82D4,6797769,debit,10,103.2,4160.01
01/01/2024 20:23,W8EG4I,5340457,debit,10,6.72,951.84
01/01/2024 20:23,085NDV,4319477,credit,14,10.81,3665.47
01/01/2024 20:24,2VNBBI,2248684,credit,10,5.52,5.52
01/01/2024 20:24,2I6OC3,1343531,debit,16,2.51,497.97
01/01/2024 20:27,Z91LS6,8340970,debit,17,59.1,4933.17
01/01/2024 20:27,2WHJL8,8898933,debit,17,83.72,3251.94
01/01/2024 20:28,1LTJC0,6204690,debit,10,11.78,4091.96
01/01/2024 20:37,PZS0WB,8401736,debit,14,13.56,479.73
01/01/2024 20:39,1QVNRW,3582481,credit,13,82.03,832.45
01/01/2024 20:42,4SX4DF,4500274,debit,12,161.33,2280.01
01/01/2024 20:42,OGA4C4,8052381,credit,13,46.05,470.03
01/01/2024 20:51,L83JP0,2432435,debit,14,56.75,4432.36
01/01/2024 20:54,OL2Q8R,6513918,credit,14,5.24,3413.79
01/01/2024 21:02,SX9HE6,4496581,credit,12,92.24,3831.87
01/01/2024 21:07,LRA1A3,6025684,credit,12,27.16,27.16
01/01/2024 21:13,14UA1A,6715937,debit,11,10.97,1654.37
01/01/2024 21:18,0IC22T,5035261,debit,16,16.36,3805.66
01/01/2024 21:20,5F3CH2,3844697,debit,11,19.73,3615.68
01/01/2024 21:21,JSVVFC,1262874,debit,16,4.59,1151.72
01/01/2024 21:22,P36AZF,9430704,credit,12,82.91,1904.02
01/01/2024 21:26,M2W8RU,4430251,debit,11,1.61,240.44
01/01/2024 21:27,Z60WYY,8183350,credit,12,16.69,2147.27
01/01/2024 21:27,3JSRZM,3593575,debit,17,5.3,47.44
01/01/2024 21:30,EKO7YS,3786403,credit,13,3.63,3.63
01/01/2024 21:31,VWJUAX,4283407,debit,16,7.22,2769.79
01/01/2024 21:31,9X8NQW,7042096,debit,15,56.66,2675.11
01/01/2024 21:36,GEVW6O,1584414,debit,11,10.68,4233.07
01/01/2024 21:42,AK99VG,3944843,debit,10,22.38,2340.98
01/01/2024 21:43,79PKCW,5508034,debit,17,4.08,383.34
01/01/2024 21:45,KUCF5L,6683205,credit,13,1.52,1.52
01/01/2024 21:45,IS5XNL,1679699,debit,13,8.88,23.61
01/01/2024 21:46,EPIU8H,8624340,debit,17,26.99,3566.6
01/01/2024 21:47,ZTVK7N,4579217,credit,11,26.07,3726.52
01/01/2024 21:48,XAMKJ3,7025539,debit,16,72.58,4845.21
01/01/2024 21:54,ZOCZ4I,5495532,debit,16,61.72,725.33
01/01/2024 21:58,76J360,5793123,credit,11,13.79,13.79
01/01/2024 21:58,2G6MA7,9444380,debit,16,25.74,2588
01/01/2024 22:05,T8XDVE,9714450,credit,10,8.4,2449.98
01/01/2024 22:08,FZGCBJ,2254980,credit,11,40.18,4566.71
01/01/2024 22:09,XZYZFX,6547479,credit,11,7.17,7.17
01/01/2024 22:10,FYGS49,9427088,debit,13,29.53,2518.08
01/01/2024 22:13,MKCEJH,5124390,credit,14,10.36,568.63
01/01/2024 22:14,QXHIJH,7912403,credit,10,24.38,24.38
01/01/2024 22:14,NU8IHM,5927760,debit,14,25.25,1839.01
01/01/2024 22:15,BL3DYH,4392634,credit,15,19.98,4043.42
01/01/2024 22:21,WKBL97,9056884,credit,13,110.97,110.97
01/01/2024 22:21,KL52GM,6428422,credit,11,21.35,1740.51
01/01/2024 22:23,T6MDVB,3951854,credit,14,19.46,68797
01/01/2024 22:28,8ADLKG,2394789,credit,11,2.23,2.23
01/01/2024 22:28,675FX6,9179536,credit,14,15.87,29.25
01/01/2024 22:29,KDQXM4,4086352,debit,16,8.86,4333.87
01/01/2024 22:29,UH6DSX,6948698,credit,15,31.49,95669.02
01/01/2024 22:29,71BVWY,2363454,credit,12,34.45,1759.7
01/01/2024 22:32,CGCMI9,7987472,debit,10,7.76,2196.36
01/01/2024 22:33,MI1U4Y,7958893,credit,13,24.37,4587.76
01/01/2024 22:35,7MSX54,2557549,debit,10,9.32,3775.03
01/01/2024 22:36,Y97DT6,2896838,debit,15,19.99,3504.95
01/01/2024 22:38,YB4Q3F,4785570,debit,15,9.53,4101.05
01/01/2024 22:41,53B6OJ,7721322,debit,17,5.05,305.57
01/01/2024 22:41,35U3LH,3579635,credit,12,7.47,4404.72
01/01/2024 22:46,RYMICN,7796642,credit,11,6.68,6.68
01/01/2024 22:49,AUEV4Z,2365289,credit,12,25.19,12635.79
01/01/2024 22:52,4QVZC5,1411462,credit,10,117.09,4410.88
01/01/2024 22:53,OFC9LG,7502884,credit,10,49.31,49.31
01/01/2024 22:54,IL2LIA,6547192,credit,15,27.42,62049.28
01/01/2024 22:58,4XPZWY,6920828,credit,10,21.4,21.4
01/01/2024 22:58,WEQJXR,7711826,credit,12,16.42,4271.14
01/01/2024 23:03,7Z63MX,9249465,credit,13,4.69,75947.49
01/01/2024 23:06,16Q9PK,4469338,credit,13,28,28
01/01/2024 23:13,0GGTQI,1548930,credit,10,15.69,2247.06
01/01/2024 23:19,5ZTKVK,7657730,credit,10,20.51,26.6
01/01/2024 23:20,U16BFM,6953785,credit,12,132.51,4608.46
01/01/2024 23:21,JJT6DU,3069301,credit,11,34.55,34.55
01/01/2024 23:22,LOLUPF,4579217,credit,14,8.36,3734.88
01/01/2024 23:25,ZW9FRJ,3834048,credit,10,5.32,563.67
01/01/2024 23:27,JJOX1K,7451132,credit,12,14.38,1322.19
01/01/2024 23:27,1T4GCH,8258463,debit,10,156.03,2989.1
01/01/2024 23:32,4EPLKA,1631523,credit,14,13.04,13.04
01/01/2024 23:33,WZB913,1995293,debit,16,43.62,3791.74
01/01/2024 23:34,Q9UDB2,6340890,credit,11,7.8,2256.47
01/01/2024 23:35,C5Y9OO,8935204,credit,15,16.5,478.88
01/01/2024 23:36,SZVJAT,5160417,debit,13,9.61,4069.13
01/01/2024 23:37,0DMT0T,6497132,credit,12,5.4,5.4
01/01/2024 23:38,6FGKXR,9752119,debit,16,22.15,76699.54
01/01/2024 23:41,E4CG9G,7248516,credit,10,13.76,13.76
01/01/2024 23:45,NALSLL,2711898,credit,13,36.68,4155.96
01/01/2024 23:46,C9RBC2,9173246,debit,11,83.98,1177.38
01/01/2024 23:50,U4GBGC,5129230,debit,10,24.05,4485.66
01/01/2024 23:51,W2VATU,4261379,debit,13,2.61,3763.84
01/01/2024 23:51,MQAHOP,4453042,credit,13,5.8,2148.1
01/01/2024 23:52,5W5NJL,6497386,credit,11,15.51,4939.19
01/01/2024 23:54,4STDFF,5320907,credit,13,33.55,33.55
01/01/2024 23:54,YBNV5M,7955144,credit,12,16.96,16.96
01/01/2024 23:54,V4AQVR,3283999,credit,14,16.57,723.71
01/01/2024 23:56,2UXNZ5,8342962,debit,16,10.1,1908.45
02/01/2024 00:03,UIGJD3,5270498,debit,15,11.23,12.99
02/01/2024 00:04,P5G452,2086202,debit,16,8.68,1665
02/01/2024 00:06,3JSORG,2759706,credit,11,10.35,88488.92
02/01/2024 00:08,563N5Z,9144569,debit,16,25.83,2510.85
02/01/2024 00:13,WGGQ11,5308836,debit,12,11.69,3431.7
02/01/2024 00:13,VPXHHV,6553561,credit,13,7.93,7.93
02/01/2024 00:17,UZXCA4,4063740,credit,13,11.88,682.34
02/01/2024 00:25,DXLX3G,8141900,debit,14,4.24,3359.74
02/01/2024 00:36,VVCYZC,9751669,credit,13,6.12,26.83
02/01/2024 00:37,XFLH61,5840774,debit,14,6.02,2536.49
02/01/2024 00:41,VJB005,7022092,debit,15,9.76,4930.27
02/01/2024 00:43,IWRMFG,3322844,debit,13,40.39,1137.22
02/01/2024 00:43,1JAQAV,4172747,credit,14,13.23,3181.37
02/01/2024 00:47,1YFGUQ,8047602,debit,12,35.08,16143.79
02/01/2024 00:49,PT8V0T,7037059,credit,15,4.68,2057.3
02/01/2024 00:51,CXB9VR,3124399,credit,13,33.21,33.21
02/01/2024 00:52,W4NCKG,1669253,credit,14,14.16,4548
02/01/2024 00:52,K1RRZ0,5609563,debit,11,130.41,64259.26
02/01/2024 00:53,PD8231,4453042,credit,10,2.83,2150.93
02/01/2024 00:55,WLK33S,9624415,credit,15,56.04,2493.71
02/01/2024 00:56,3FRV9T,2550298,credit,11,5.24,86466.33
02/01/2024 00:58,KZMA4B,4710023,debit,10,33.31,1791.31
02/01/2024 00:59,YA9SCZ,3270624,credit,10,4.04,1382.29
02/01/2024 01:00,GLZGMN,2015680,credit,10,27.04,27.04
02/01/2024 01:05,48D5XV,7400863,debit,11,26.3,4219.6
02/01/2024 01:05,1JR7HH,7611062,debit,16,44.4,1181.23
02/01/2024 01:05,LCAXOJ,4055298,debit,16,8.29,66013.87
02/01/2024 01:05,SS1VIP,6967817,debit,13,2.63,2000.28
02/01/2024 01:08,P3WICY,8515333,credit,10,38.15,2908.65
02/01/2024 01:08,VO03HJ,2479212,credit,14,28.54,4164.79
02/01/2024 01:15,G3LXHG,1903824,credit,12,41.96,41.96
02/01/2024 01:15,EU6MDR,2467469,credit,13,55.44,4926.54
02/01/2024 01:17,4XRGBE,6393730,debit,10,63.72,1949.39
02/01/2024 01:18,S8D5AE,6497132,credit,15,43.01,48.41
02/01/2024 01:19,2D2HPL,9310354,debit,16,15.01,2083.97
02/01/2024 01:23,5A44UM,6015795,debit,17,24.6,4811.98
02/01/2024 01:26,DW0S7S,7889257,debit,17,38.88,3705.91
02/01/2024 01:31,XP8ACH,8053232,credit,15,37.29,503.34
02/01/2024 01:31,LYZB45,2473697,credit,13,16.6,3791.32
02/01/2024 01:31,KGOV6B,9590192,debit,15,15.02,3793.46
02/01/2024 01:33,IDMUA9,9049884,credit,10,9.71,1456.03
02/01/2024 01:36,LNGL8T,5341745,credit,15,8.39,1104.99
02/01/2024 01:36,QLJ86K,8971311,credit,13,21.2,445.99
02/01/2024 01:37,NTEU36,1995293,debit,12,115.33,3676.41
02/01/2024 01:38,RBG9RB,8187666,debit,10,3.17,845.76
02/01/2024 01:39,SK1INX,2529115,debit,15,14.01,42406.84
02/01/2024 01:43,OEGVVU,9169724,debit,13,30.91,464.98
02/01/2024 01:44,KYMNS0,4283407,credit,12,16.08,2785.87
02/01/2024 01:49,9DLZPG,5129230,debit,15,11.52,4474.14
02/01/2024 01:55,UF2W7W,1679699,credit,12,22.32,45.93
02/01/2024 02:00,H90FD0,6303260,debit,17,155.1,1821.22
02/01/2024 02:02,U124T2,6765793,debit,14,6.8,1596.87
02/01/2024 02:05,3KKWNE,1838951,credit,10,38.15,674.59
02/01/2024 02:06,9VR6QD,1818329,credit,12,59.75,59.75
02/01/2024 02:08,U8ZY7M,2050848,credit,12,17.05,310.71
02/01/2024 02:09,IDB4D4,6791778,debit,17,14.7,3746.57
02/01/2024 02:13,7KZNR6,9040154,credit,14,71.29,3380.98
02/01/2024 02:14,XJG6S4,6890303,debit,17,3.99,3284.02
02/01/2024 02:16,EB4KR7,7567837,debit,13,170.97,2303.88
02/01/2024 02:19,0KAH6U,3053192,credit,10,33.94,33.94
02/01/2024 02:22,V9HMG4,5510841,debit,11,52.92,3247.33
02/01/2024 02:24,PUUG6D,6103449,debit,10,12.84,2792.84
02/01/2024 02:27,NOIPGJ,3030265,debit,16,20.23,1902.92
02/01/2024 02:31,UU8BAD,6588741,credit,12,10.85,10.85
02/01/2024 02:34,NVV78Z,8905557,credit,14,4.32,56549.12
02/01/2024 02:35,ADQP7A,8367269,debit,10,6.09,3568.98
02/01/2024 02:36,KXM93I,6808179,debit,16,18.39,4894.45
02/01/2024 02:36,H0UBLA,1623333,debit,17,6.01,835.16
02/01/2024 02:37,I57O98,6811916,credit,13,3.92,10782.34
02/01/2024 02:39,GL4B73,1561265,credit,14,12.83,3658.21
02/01/2024 02:40,DTTUJZ,4571674,debit,12,33.12,1038.06
02/01/2024 02:40,778I5I,3034706,credit,14,32.32,4985.82
02/01/2024 02:49,74ZP1I,8965927,credit,13,82.49,82.49
02/01/2024 02:50,VZXA1N,1966780,debit,16,67.95,4905.19
02/01/2024 02:54,OBBGNM,1937565,debit,15,40.95,923.11
02/01/2024 02:55,96Z3T9,8147581,debit,17,20.28,3493.21
02/01/2024 02:56,FISD9N,5398453,credit,12,56.21,56.21
02/01/2024 02:57,WX8XSL,4771277,debit,17,10.44,4357.66
02/01/2024 02:58,T93L19,8333409,credit,13,21.5,4444.76
02/01/2024 02:59,5XAAJ6,8047602,debit,15,14.75,16129.04
02/01/2024 02:59,1U9JZS,6803272,debit,13,51.86,651.2
02/01/2024 03:02,Z6NFRQ,4500274,debit,12,16.37,2263.64
02/01/2024 03:03,ZJVQIB,5721528,credit,13,10.88,53972.32
02/01/2024 03:05,E1CHVA,9176830,credit,15,6.61,2839.65
02/01/2024 03:05,303QQS,8053232,credit,10,6.31,509.65
02/01/2024 03:07,P9MIX9,7014735,credit,15,11.19,3179.44
02/01/2024 03:10,6T187W,6557876,debit,16,15.13,79335.22
02/01/2024 03:12,CC98WS,5674525,credit,12,7.58,4030.75
02/01/2024 03:13,L5QCWS,3417475,debit,16,3.54,3174.81
02/01/2024 03:18,JZYQ0R,3454324,credit,12,15.02,2987.62
02/01/2024 03:19,6U1F15,7475848,credit,13,19.3,19.3
02/01/2024 03:20,6Y11DL,5609422,credit,13,26.67,4306.45
02/01/2024 03:20,Z532L9,4183745,credit,14,94.98,94.98
02/01/2024 03:24,KH0IM9,7172196,credit,12,58.41,3958.09
02/01/2024 03:24,TLEQWF,7024898,debit,12,61.06,41108.48
02/01/2024 03:27,XYLKZG,5020641,debit,14,12.92,4284.62
02/01/2024 03:33,UDWPG4,5249245,credit,14,11.03,11.03
02/01/2024 03:33,MSC81X,9432201,debit,15,7.48,3887.37
02/01/2024 03:35,UN7OJ0,5434976,debit,17,31.34,55399.63
02/01/2024 03:37,QGYATN,6855573,credit,10,7.02,1996.73
02/01/2024 03:39,TUZDWO,6538430,credit,14,53.07,53.07
02/01/2024 03:40,1JXZYM,9831830,credit,11,15.92,27509.24
02/01/2024 03:42,VRTTXU,1279391,debit,12,9.95,2111.59
02/01/2024 03:44,FJSU2L,2877135,credit,14,14.21,3602.27
02/01/2024 03:45,M96PXG,2860729,credit,13,17.33,17.33
02/01/2024 03:48,GQPGBL,5174941,credit,14,5.15,5.15
02/01/2024 03:50,H3GCT5,7372570,credit,12,10.45,38201.1
02/01/2024 03:53,M5RQ0T,9169669,credit,14,3.61,24408.24
02/01/2024 03:55,HHXKWB,2970973,credit,11,9.55,9.55
02/01/2024 03:56,LXQLMB,7915851,credit,13,47.11,47.11
02/01/2024 03:57,V5SRUZ,5609563,debit,15,32.72,64226.54
02/01/2024 04:00,1HMCVD,3472741,credit,10,68.55,68.55
02/01/2024 04:01,Z0L115,4574137,credit,11,20.38,487.88
02/01/2024 04:02,Y4RGIM,7445106,credit,13,71.74,48662.67
02/01/2024 04:04,XW7SYA,5129230,debit,17,72.34,4401.8
02/01/2024 04:05,74GKFA,3921131,credit,12,5.76,5.76
02/01/2024 04:07,G31FYQ,7380471,debit,13,24.71,4726.07
02/01/2024 04:07,9B44N2,5575409,credit,10,5.13,5.13
02/01/2024 04:11,N179BL,9430704,credit,12,10.56,1914.58
02/01/2024 04:12,E4VR3N,6381856,debit,16,44.38,18395.87
02/01/2024 04:14,HWV4TZ,4771277,debit,12,2.82,4354.84
02/01/2024 04:15,GQ6ADA,8783819,debit,16,45.05,237.17
02/01/2024 04:17,LE7ABL,7329849,debit,14,41.56,3574.84
02/01/2024 04:17,4OEZO3,3352288,debit,15,27.15,11529.68
02/01/2024 04:18,UTI8Z1,2865111,debit,16,8.13,2370.02
02/01/2024 04:19,MO23UN,7339694,credit,12,4.63,2791.68
02/01/2024 04:24,IMXGGQ,5473795,debit,16,7.84,678.34
02/01/2024 04:27,GF4OC0,3161955,debit,11,51.58,2236.82
02/01/2024 04:30,OEC9WP,1592818,credit,15,9.22,34419.5
02/01/2024 04:30,BGB8PM,6131124,credit,14,38.7,38.7
02/01/2024 04:34,SMCGC2,8678190,credit,15,11.73,11.73
02/01/2024 04:38,GEB0SP,9627509,credit,12,10.06,10.06
02/01/2024 04:38,QSF2XK,5616963,debit,17,121.75,3474.62
02/01/2024 04:43,VFAMFO,1363467,credit,12,33.84,3876.84
02/01/2024 04:44,MU5YMS,2674904,debit,16,29.39,2554.77
02/01/2024 04:45,RMCUFX,2795676,debit,14,33.41,2510.95
02/01/2024 04:47,ICBZ2M,4801781,credit,11,12.59,12.59
02/01/2024 04:49,ZVB3JB,7597703,credit,14,18.67,584.72
02/01/2024 04:51,A4IU91,4228790,debit,16,17.71,2670.33
02/01/2024 05:00,ZP79UV,7132479,credit,10,9.4,1649.99
02/01/2024 05:00,51FS1O,5370404,credit,15,2.82,2001.71
02/01/2024 05:02,M9Q2G4,7305380,credit,12,6.41,3974.89
02/01/2024 05:04,2GKUE7,9358004,debit,17,15.88,1151.93
02/01/2024 05:04,R71VFF,4906045,debit,12,9.6,3443.47
02/01/2024 05:08,IYK7TV,8780670,credit,12,164.16,37250.9
02/01/2024 05:11,36P2VO,9360400,debit,11,21.43,4326.75
02/01/2024 05:12,53P6YT,2463610,credit,11,11.33,94.15
02/01/2024 05:16,R1YCY7,8312499,debit,17,8.12,3303.25
02/01/2024 05:18,LL2UNC,1515118,debit,14,31.35,2651.47
02/01/2024 05:19,EGXE2H,4828797,credit,15,1.57,4453.01
02/01/2024 05:24,X1ZR99,5616963,debit,17,26.97,3447.65
02/01/2024 05:25,HSZPEA,5357165,debit,15,26.25,4701.85
02/01/2024 05:26,O8G1BJ,1602585,debit,12,32.49,179.02
02/01/2024 05:28,CBHZCD,6315188,debit,17,21.68,2038.28
02/01/2024 05:29,JXXNU2,6060158,credit,14,38.25,38.25
02/01/2024 05:29,KCNOXY,9611388,debit,10,2.73,696.42
02/01/2024 05:29,1FYDMT,5980666,debit,11,59,1068.18
02/01/2024 05:31,7I3ZMY,7959365,debit,14,6.95,4911.09
02/01/2024 05:33,52DXGH,3023844,credit,10,20.93,1298.53
02/01/2024 05:33,UX6TBS,3015970,debit,15,121.69,4784.9
02/01/2024 05:35,8MNG1P,3445791,debit,13,3.42,3852.07
02/01/2024 05:37,Q8S1Z7,8682046,credit,13,18.92,2877.98
02/01/2024 05:38,7TUT4O,4392634,debit,17,14.41,4029.01
02/01/2024 05:38,S6GFLY,3653632,credit,12,9.53,3619.08
02/01/2024 05:47,H6KRCE,6584816,debit,15,168.27,79389.16
02/01/2024 05:49,MPQGN6,6357930,credit,11,23.75,23.75
02/01/2024 05:50,1T9BB3,8278003,debit,16,71.89,4593.23
02/01/2024 05:54,R778NR,8272874,credit,11,3.11,3504.45
02/01/2024 05:56,8QJ03U,4285266,debit,13,2.45,1806.45
02/01/2024 05:59,GW8N4K,5669761,credit,12,10,1817.38
02/01/2024 05:59,PLAHXC,4245029,debit,15,51.18,52005.04
02/01/2024 06:00,DS7K25,1343531,debit,17,31.68,466.29
02/01/2024 06:01,5M0J9U,1582550,debit,12,10.45,4113
02/01/2024 06:02,NOF10V,1884191,debit,17,27.82,2048.23
